:kbd:`{`	Auto-close braces. :raw-html:`<br>` `IPython:auto_match.braces`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_closing_paren_or_end" style="cursor: help">ⓘ</span>`
:kbd:`[`	Auto-close brackets. :raw-html:`<br>` `IPython:auto_match.brackets`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_closing_paren_or_end" style="cursor: help">ⓘ</span>`
:kbd:`ctrl` + :kbd:`h` (or :kbd:`backspace`)	Delete auto-closed parenthesis. :raw-html:`<br>` `IPython:auto_match.delete_pair`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; preceded_by_double_quote &amp; auto_match &amp; followed_by_double_quote" style="cursor: help">ⓘ</span>`
:kbd:`ctrl` + :kbd:`h` (or :kbd:`backspace`)	Delete auto-closed parenthesis. :raw-html:`<br>` `IPython:auto_match.delete_pair`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; preceded_by_opening_brace &amp; auto_match &amp; followed_by_closing_brace" style="cursor: help">ⓘ</span>`
:kbd:`ctrl` + :kbd:`h` (or :kbd:`backspace`)	Delete auto-closed parenthesis. :raw-html:`<br>` `IPython:auto_match.delete_pair`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; preceded_by_opening_bracket &amp; auto_match &amp; followed_by_closing_bracket" style="cursor: help">ⓘ</span>`
:kbd:`ctrl` + :kbd:`h` (or :kbd:`backspace`)	Delete auto-closed parenthesis. :raw-html:`<br>` `IPython:auto_match.delete_pair`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; preceded_by_opening_round_paren &amp; auto_match &amp; followed_by_closing_round_paren" style="cursor: help">ⓘ</span>`
:kbd:`ctrl` + :kbd:`h` (or :kbd:`backspace`)	Delete auto-closed parenthesis. :raw-html:`<br>` `IPython:auto_match.delete_pair`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; preceded_by_single_quote &amp; auto_match &amp; followed_by_single_quote" style="cursor: help">ⓘ</span>`
:kbd:`"`	Auto-close docstring (double quotes). :raw-html:`<br>` `IPython:auto_match.docstring_double_quotes`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; not_inside_unclosed_string &amp; preceded_by_two_double_quotes" style="cursor: help">ⓘ</span>`
:kbd:`'`	Auto-close docstring (single quotes). :raw-html:`<br>` `IPython:auto_match.docstring_single_quotes`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; not_inside_unclosed_string &amp; preceded_by_two_single_quotes" style="cursor: help">ⓘ</span>`
:kbd:`"`	Auto-close double quotes. :raw-html:`<br>` `IPython:auto_match.double_quote`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; not_inside_unclosed_string &amp; preceded_by_paired_double_quotes &amp; followed_by_closing_paren_or_end" style="cursor: help">ⓘ</span>`
:kbd:`(`	Auto-close parenthesis. :raw-html:`<br>` `IPython:auto_match.parenthesis`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_closing_paren_or_end" style="cursor: help">ⓘ</span>`
:kbd:`{`	Auto-close braces in raw strings. :raw-html:`<br>` `IPython:auto_match.raw_string_braces`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; preceded_by_raw_str_prefix" style="cursor: help">ⓘ</span>`
:kbd:`[`	Auto-close bracker in raw strings. :raw-html:`<br>` `IPython:auto_match.raw_string_bracket`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; preceded_by_raw_str_prefix" style="cursor: help">ⓘ</span>`
:kbd:`(`	Auto-close parenthesis in raw strings. :raw-html:`<br>` `IPython:auto_match.raw_string_parenthesis`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; preceded_by_raw_str_prefix" style="cursor: help">ⓘ</span>`
:kbd:`'`	Auto-close single quotes. :raw-html:`<br>` `IPython:auto_match.single_quote`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; not_inside_unclosed_string &amp; preceded_by_paired_single_quotes &amp; followed_by_closing_paren_or_end" style="cursor: help">ⓘ</span>`
:kbd:`}`	Skip over automatically added parenthesis/quote. :raw-html:`<br>` `IPython:auto_match.skip_over`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_closing_brace" style="cursor: help">ⓘ</span>`
:kbd:`]`	Skip over automatically added parenthesis/quote. :raw-html:`<br>` `IPython:auto_match.skip_over`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_closing_bracket" style="cursor: help">ⓘ</span>`
:kbd:`)`	Skip over automatically added parenthesis/quote. :raw-html:`<br>` `IPython:auto_match.skip_over`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_closing_round_paren" style="cursor: help">ⓘ</span>`
:kbd:`"`	Skip over automatically added parenthesis/quote. :raw-html:`<br>` `IPython:auto_match.skip_over`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_double_quote" style="cursor: help">ⓘ</span>`
:kbd:`'`	Skip over automatically added parenthesis/quote. :raw-html:`<br>` `IPython:auto_match.skip_over`	:raw-html:`<span title="insert_mode &amp; default_buffer_focused &amp; auto_match &amp; followed_by_single_quote" style="cursor: help">ⓘ</span>`
